STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,JAN (Level m),FEB (Level m),MAR (Level m),APR (Level m),MAY (Level m),JUN (Level m),JUL (Level m),AUG (Level m),SEP (Level m),OCT (Level m),NOV (Level m),DEC (Level m),YEAR
PUNJAB,FARIDKOT,Deviwala-S,30.61222222028572,74.87055556040971,Manual,,,,6.8,6.8,,,8.7,,6.44,,7.53,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,NAWAN SHAHR;BALACHAUR;BALACHAUR ;BALACHAUR ;Vet. Hospital,31.075555555780056,76.29416666616123,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,GURDASPUR,Khan Fatta-Pz,31.86611111024351,75.1688888896877,Manual,,,,,6.3,,,,,5.5,,5.6,2018
PUNJAB,TARN TARAN,Varing-Pz,31.441666669904336,75.07499999984526,Manual,,,,,22.9,,,,,22.8,,,2018
PUNJAB,TARN TARAN,TARN TARAN ;PATTI;BHIKHI WIND;KHALRA;Canal Rest House,31.402500000080664,74.61222222269042,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,Mushkabad,30.866111110216877,76.23138889003489,Manual,,,,13.5,13.5,,,,,12.23,,12.23,2018
PUNJAB,PATIALA,PATIALA;DUDHAN SADHAN;BHUNERHERI ;MALIKPUR;Govt. Elem. School,30.20888888903072,76.54166666668013,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,Ludhiana;Ludhiana East ;Dehlon;Dehlon;O/O BDPO,30.7458333299474,75.84999999962375,MANUAL,,,,,,,,,,,,,2018
PUNJAB,MUKTSAR,MUKATSAR;MALOUT;LAMBI;SEHNA KHERA;Civil Vet. Dispensary,30.502222219553346,74.53972221957478,MANUAL,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,AMRITSAR;BABA BAKALA ;TARSIKA;TARSIKA;Vet. Hospital,31.64694444410195,75.14083333312848,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,BATHINDA,BATHINDA;MAUR;BAGER MOHABAT SINGH;Sit in baghar Mohabat Singh,30.055277777395126,75.08861111097409,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,HOSHIARPUR;MUKERIAN;HAJIPUR;HAJIPUR;BDO OFFICE,31.976388888551377,75.75083333322134,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,Bhatnura Khurd-  M,31.604166670245732,75.5877777800257,Manual,,,,15.48,15.48,,,17.23,,15.19,,14.04,2018
PUNJAB,MOGA,MOGA;DHARAMKOT;DHARAMKOT;KHOSA RANDHIR;P.L. Near Dana Mandi,30.89361111086302,75.12666666661816,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,MUKTSAR,Thandewal,30.47361111040771,74.58972222003828,Manual,,,,,,,,,,,,,2018
PUNJAB,GURDASPUR,Sarna1,32.2624999996491,75.59166666977622,Manual,,,,,,,,7.48,,,,,2018
PUNJAB,AMRITSAR,AMRITSAR;BABA BAKALA ;RAYYA;MEHTA;Vet. Hospital,31.666944444491197,75.2508333333359,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,Manoke,30.676388890335087,75.4605555601681,Manual,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,AMRITSAR;AMRITSAR - II;AMRITSAR;RAMPURA;Vet. Hospital,31.611666669681835,74.74777778041852,MANUAL,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Simbli-Pz,31.143055559762672,76.1783333295454,Manual,,,,23.14,23.14,,,20.96,,19.58,,16.4,2018
PUNJAB,LUDHIANA,LUDHIANA;LUDHIANA WEST;LUDHIANA;MANSOORAN;Sr. Sec. School,30.807222220455262,75.76027778021039,MANUAL,,,,,,,,,,,,,2018
PUNJAB,BATHINDA,BATHINDA;Rampura Phul ;BHAGTA BHAIKE;ALEKE JALAL;Vet. Dispensary,30.513888888991556,75.16638888922715,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,GURDASPUR,Shahpur-Pz,31.954166670425042,75.17083332977828,Manual,,,,,6,,,,,5.2,,5.25,2018
PUNJAB,BATHINDA,Mehraj-Pz,30.31055555991638,75.19250000030642,Manual,,,,,22.98,,,,,24.2,,23.75,2018
PUNJAB,FIROZPUR,FEROZEPUR;GURU HAR SAHAI ;MAMDOT;JANG;Govt. Elem. School,30.81999999953838,74.49166666630312,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,Fatehgarh Sahib;AMLOH;AMLOH;LOHAR MAJRA ;Govt. Sr. Sec. School,30.698055555324885,76.33222222240651,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,FIROZPUR,Ladho Ki Mandi 07pz,30.500000000408107,74.11722221958557,Manual,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Dasuya pz-Shallow,31.79999999972499,75.66666666957077,Manual,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,Vadala Viran-Pz,31.800000000223427,74.97916666974072,Manual,,,,,8.25,,,,,7.5,,,2018
PUNJAB,LUDHIANA,Ludhiana 3(vs),30.902777779613658,75.81111111012656,Manual,,,,,,,,,,,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,SAS NAGAR;SAS NAGAR;KHARAR ;RAIPUR KALAN ;Govt. Elem. School,30.65777777756455,76.67138888921166,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,JALANDHAR,Shahkot(shallow),31.07944443976956,75.3302777805145,Manual,,,,,,,,,,,,,2018
PUNJAB,FIROZPUR,FEROZEPUR;ZIRA;MAKHU ;MALLAN WALA KHAS;Vet. Hospital,31.03555555533368,74.83444444431639,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,SANGRUR,SANGRUR;BHAWANIGARH;BHAWANIGARH;GHARACHON;Vet. Dispensary,30.214999999890647,75.9672222226799,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,FIROZPUR,Himmatpura-Pz,29.999999999943668,74.37916666977026,Manual,,,,,5.98,,,,,7,,6.7,2018
PUNJAB,TARN TARAN,Bhagupur 07,31.248611109550307,74.83749999990067,Manual,,,,,,,,,,,,,2018
PUNJAB,JALANDHAR,JALANDHAR;JALLANDHAR-WEST;FATEH JALAL;Panchyat Dharamsala,31.39749999960174,75.48444444393695,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,MOGA,Nathu Wala-Pz,30.722777779637287,74.98138888999755,Manual,,,,,21.58,,,,,23.3,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,DERA BASSI PUNJAB,30.58719999969836,76.84279999994179,MANUAL,,,,,,,,,,,,,2018
PUNJAB,PATIALA,PATIALA;RAJPURA;RAJPURA ;RAJPURA ;Vet. Hospital,30.491111111549063,76.59499999977885,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,GURDASPUR,Patti Atwal-Pz,31.708333330233607,75.40138889005864,Manual,,,,,13.1,,,,,12.8,,12.6,2018
PUNJAB,RUPNAGAR,Dumewal,31.208333329987976,76.41666666962595,Manual,,,,,,,,,,10.48,,11.73,2018
PUNJAB,SANGRUR,Chotian,29.84722222017024,75.79166666983711,Manual,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,KAPURTHALA;PHAGWARA ;PHAGWARA ;KISHANPUR;Janj Ghar,31.275833330012965,75.73666666952212,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,Hamira-Pz,31.45833332998066,75.43333333046124,Manual,,,,,11.79,,,,,12.54,,,2018
PUNJAB,JALANDHAR,JALANDHAR;PHILLAUR;PHILLAUR;SULTANPUR;Govt. primary school,31.062777777843547,75.88694444488294,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,PATIALA,Patran-Pz,29.956666669811078,76.05666666996552,Manual,,,,42.18,42.18,,,42.75,,43.31,,43.45,2018
PUNJAB,KAPURTHALA,KAPURTHALA;SULTANPUR LODHI;SULTANPUR LODHI;SULTANPUR;O/O BDPO,31.222222219720386,75.23888888962179,MANUAL,,,,,,,,,,,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,Pedol-PZ,30.831944439618606,76.74027777975598,Manual,,,,,50.7,,,,,51,,49.8,2018
PUNJAB,FATEHGARH SAHIB,Shahpur,30.66249999970669,76.23333333015293,Manual,,,,,25.3,,,,,25.75,,25.55,2018
PUNJAB,RUPNAGAR,ROPAR;MORINDA;MORINDA;DHANERI;Govt. Sr. Sec. School,30.85805555557203,76.52111111141186,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,PATIALA,Dedhna,30.041666669570326,76.1208333301929,Manual,,,,,,,,,,,,,2018
PUNJAB,MANSA,MANSA;SARDUL GARH;JHUNIR;JHUNIR;Vet. Hospital,29.80777778010764,75.34833333003823,MANUAL,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,LUDHIANA;LUDHIANA;ALAMGEER;GOVT. SCHOOL,30.78805555599336,75.85888888930235,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Ghaunspur,31.88527777963803,75.62611110950547,Manual,,,,,,,,,,,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,Mullanpur,30.800000000045475,76.63333332991213,Manual,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Bersa,31.783055560072214,75.68138888974707,Manual,,,,,,,,,,16.5,,16.5,2018
PUNJAB,KAPURTHALA,Bhatnura Khurd-  S,31.604166670245732,75.5877777800257,Manual,,,,16.46,16.46,,,17.09,,15.04,,14.81,2018
PUNJAB,KAPURTHALA,Phagwara1 (d),31.229166670188114,75.77916666998944,Manual,,,,,,,,,,29.02,,26.24,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,Karimpurchawala,31.193055559685885,76.2674999999088,Manual,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,Bhusse-Pz,31.53750000035265,74.68333332945397,Manual,,,,,16.7,,,,,15.5,,16.6,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,NAWAN SHAHR;BALACHAUR;BALACHAUR ;DHAN WALA;Govt. Elem. School,31.080000000222526,76.38611110974453,MANUAL,,,,,,,,,,,,,2018
PUNJAB,BARNALA,Barnala (m),30.36249999987931,75.52499999988538,Manual,,,,38.67,38.67,,,40.41,,39.97,,39.73,2018
PUNJAB,HOSHIARPUR,HOSHIARPUR;MUKERIAN;MUKERIAN;BAROTA;Govt. Elem. School,31.926666666346282,75.5744444445554,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,Rajona Khurd,30.725000000159756,75.59166666964273,Manual,,,,,28.68,,,,,29.78,,26.48,2018
PUNJAB,FIROZPUR,FEROZEPUR;FEROZEPUR;FEROZEPUR;DULCHI KE;Govt. Elem. School,30.99138888867261,74.62611111144072,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,GURDASPUR,GURDASPUR;BATALA;SRI HARGOBINDPUR ;CHONE;Govt. Elem. School,31.708888888897985,75.31194444426305,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,TARN TARAN,Chola Sahib-A,31.2625000003516,74.99166667043784,Manual,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,Wachhoya-Pz,31.84583333026672,74.89166666992553,Manual,,,,,,,,,,,,,2018
PUNJAB,TARN TARAN,Jalalabad-PZ,31.448055560211923,75.19333333007046,Manual,,,,,,,,,,15.7,,,2018
PUNJAB,SANGRUR,Sangrur;Ahmedgarh ;Ahmedgarh ;Akbarpur;Panchayat Land,30.65555555965457,75.86250000045978,MANUAL,,,,,,,,,,,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,Chandiala-Pz,30.547222219753724,76.7805555603961,Manual,,,,,25.25,,,,,23.55,,21.9,2018
PUNJAB,JALANDHAR,Sarih,31.116666669829154,75.60027777972367,Manual,,,,,,,,,,,,,2018
PUNJAB,TARN TARAN,Padri Khurd1,31.397222219923467,74.78750000010514,Manual,,,,,,,,,,,,,2018
PUNJAB,GURDASPUR,Hargobindpur1,31.691666669948717,75.47500000051001,Manual,,,,,,,,,,19.18,,,2018
PUNJAB,TARN TARAN,Chola Sahib-Pz,31.25000000012467,74.84166667042868,Manual,,,,19.29,19.29,,,23.45,,20.3,,18.94,2018
PUNJAB,HOSHIARPUR,HOSHIARPUR;DASUYA;TANDA;TANDA;Vet. Hospital,31.663888890147838,75.62916666962269,MANUAL,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Dhamian Khurd,31.597222220027923,75.73166666964063,Manual,,,,,,,,,,,,,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,Aur-PZ,31.066666669975152,76.00277777987363,Manual,,,,,12.4,,,,,12.6,,11.4,2018
PUNJAB,FIROZPUR,Malsian-Pz,30.816666670233964,74.38055556017206,Manual,,,,,,,,14,,13.37,,12.79,2018
PUNJAB,MOGA,Dhudi Ke-PZ,30.87861111000312,75.33055556021625,Manual,,,,,29.53,,,,,,,,2018
PUNJAB,TARN TARAN,TARN TARAN ;PATTI;BHIKHI WIND;KOTLISUR SINGH ;Vet. Hospital,31.39361111119605,74.7202777776423,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,AMRITSAR;AJNALA;HARSHA CHINA;UGAR AULAKH;Vet. Hospital,31.79833333372412,74.77027777790776,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,MANSA,Mansa;Mansa;Mansa;Kot Lallu;Vet. Dispensary,29.997777780026798,75.45194443991561,MANUAL,,,,,,,,,,,,,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,Sahlo,31.086111110173235,76.03333332978825,Manual,,,,,,,,,,,,,2018
PUNJAB,PATIALA,Badikami,30.362500000454578,76.63611111018123,Manual,,,,,,,,,,,,,2018
PUNJAB,MUKTSAR,Abulkharana,30.141666669627874,74.53333332974641,Manual,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,DAIRY COMPLEX TAJPUR ROAD LUDHIANA OPP SATISH DAIRY MEAR AMRIT DHARAM KANTA,30.917349999907955,75.88643999994247,MANUAL,,,,,,,,,,,,,2018
PUNJAB,FIROZPUR,Giddran Wali-Pz,30.075000000126707,74.00833332978169,Manual,,,,,4.5,,,,,2.44,,,2018
PUNJAB,SANGRUR,Ghaghlo-PZ,30.215277779573892,75.86388889016334,Manual,,,,,,,,,,,,,2018
PUNJAB,MANSA,Akalia EW,30.189444439957683,75.39499999991003,Manual,,,,,,,,,,,,,2018
PUNJAB,FATEHGARH SAHIB,HANDPUMP IN M/S DEEP STEEL LTD MUGHAL MAJRA MANDI GOBBINDGARH,30.71976200028242,76.34716000005304,MANUAL,,,,,,,,,,,,,2018
PUNJAB,GURDASPUR,Chone-Pz,31.70833333016673,75.31250000038625,Manual,,,,,12.4,,,,,11.95,,11.95,2018
PUNJAB,GURDASPUR,Udhowal,31.874999999984315,75.26388889040781,Manual,,,,,,,,,,,,,2018
PUNJAB,BARNALA,Mahal Kalan-Pz,30.52277778034507,75.55916666956577,Manual,,,,34.11,34.11,,,35.85,,36.13,,35.53,2018
PUNJAB,MOGA,Baje Ke-Pz,30.99999999989625,75.1505555601444,Manual,,,,16.1,16.1,,,21,,17.47,,16.4,2018
PUNJAB,JALANDHAR,Rahimpur-Pz,31.46250000044061,75.56805555951064,Manual,,,,,27.5,,,,,27.2,,24.9,2018
PUNJAB,PATIALA,Ghaggar Sarai,30.453333329801385,76.65500000005692,Manual,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,bholath M,31.534722219610398,75.50555556014638,Manual,,,,10.22,10.22,,,11.28,,9.43,,9.99,2018
PUNJAB,FIROZPUR,Bara Mansur Wala-Pz,30.89666666983058,74.963333329663,Manual,,,,,28.76,,,,,29.17,,28.9,2018
PUNJAB,TARN TARAN,Kalsia Kalan,31.245833329691305,74.83750000001177,Manual,,,,,,,,,,,,,2018
PUNJAB,FIROZPUR,Piyarana,30.855555560413762,74.66666666956117,Manual,,,,5.4,5.4,,,5.9,,5.3,,4.82,2018
PUNJAB,HOSHIARPUR,Pan Khuh-DW,32.02083332987023,75.68750000038652,Manual,,,,,,,,3.5,,4.4,,6.4,2018
PUNJAB,LUDHIANA,LUDHIANA;LUDHIANA WEST;PAKHOWAL;CHHAPAR;Panchyat Land,30.673611111489222,75.79888888919825,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,Padmaiwal-PZ,31.222222220112716,76.0055555595864,Manual,,,,,21.4,,,,,19.9,,18.4,2018
PUNJAB,GURDASPUR,Jaura Chitran,32.016666670170515,75.29583333031263,Manual,,,,,,,,,,,,,2018
PUNJAB,RUPNAGAR,Mianpur,30.91611111043356,76.56944443985846,Manual,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Phuglana- Pz,31.383611109692094,75.8336111105362,Manual,,,,23.92,23.92,,,29.06,,25.01,,21.99,2018
PUNJAB,GURDASPUR,GURDASPUR;BATALA;SRI HARGOBINDPUR ;KAURE;Govt. Elem. School,31.670000000210656,75.393333333667,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,Sujjo,31.218055560335134,76.08194443994904,Manual,,,,,,,,,,,,,2018
PUNJAB,MANSA,MANSA;BUDHLADA;BUDHLADA;LAKHIWAL;Vet. Dispensary,29.788333332972705,75.53666666706935,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,Phagwara,31.221111109857937,75.76694444008415,Manual,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,HOSHIARPUR;GARHSHANKAR;CHAK PHULLON;OPEN GROUND,31.178888888995782,76.19249999956632,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,JALANDHAR,Lallian kalan Pz-M,31.262500000051805,75.49166667016951,Manual,,,,32.33,32.33,,,33.66,,34.58,,36.57,2018
PUNJAB,MUKTSAR,Dahak-M,30.632500000445845,74.60083333003162,Manual,,,,,,,,,,1.95,,,2018
PUNJAB,SANGRUR,SANGRUR;SUNAM ;SUNAM ;KUDIAL ;Sub Healyh Centre,30.105000000422717,75.8875000000295,MANUAL,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,Sangatpur-Pz,31.27083332980422,75.82916667048337,Manual,,,,,24.9,,,,,26.5,,,2018
PUNJAB,FATEHGARH SAHIB,Badliala,30.641666669853944,76.5166666702403,Manual,,,,,,,,,,,,,2018
PUNJAB,JALANDHAR,Sarih Pz 1,31.129166670067633,75.54999999976866,Manual,,,,,,,,,,,,,2018
PUNJAB,MOGA,Kamalke-Pz,30.99833332979913,75.27972221965817,Manual,,,,,13.6,,,,,14,,13.8,2018
PUNJAB,MOGA,Jhandewala-Pz,30.741666669758736,75.16944444005566,Manual,,,,,31.69,,,,,,,,2018
PUNJAB,BARNALA,Barnala ;TAPA;Mehal Kalan  ;Diwana;Vet. Dispensary,30.574999999650693,75.4208333303113,MANUAL,,,,,,,,,,,,,2018
PUNJAB,PATIALA,Randhawa-Pz,30.133333330211364,76.31249999970628,Manual,,,,,37.2,,,,,37.25,,,2018
PUNJAB,JALANDHAR,goraya,31.12222221975727,75.75694443958503,Manual,,,,23.84,23.84,,,,,25.64,,22.94,2018
PUNJAB,BATHINDA,Kalla Bandar,30.069444439923817,75.00000000042586,Manual,,,,5.85,5.85,,,5.9,,10.39,,10.85,2018
PUNJAB,SHAHID BHAGAT SINGH NAGAR,Banga-Pz,31.18333332992265,76.0041666695119,Manual,,,,,22.2,,,,,18.95,,,2018
PUNJAB,GURDASPUR,Phulpiara,32.31027778024686,75.58944444042308,Manual,,,,,,,,,,4.6,,,2018
PUNJAB,PATIALA,Dhakdaba 07,30.25555556017125,76.28055555948079,Manual,,,,,,,,,,,,,2018
PUNJAB,FATEHGARH SAHIB,Inayatpur-PZ-M,30.64777778012138,76.38999999975184,Manual,,,,19.76,19.76,,,23,,21.37,,20.53,2018
PUNJAB,FATEHGARH SAHIB,Fatehgarh Sahib;KHAMANON;KHAMANO;BURJ ;Govt. Elem. School,30.76305555567675,76.39055555524001,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,KAPURTHALA;KAPURTHALA;KAPURTHALA ;NATHU CHAHAL ;Panchyat Land,31.31805555529168,75.40888888890633,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,JALANDHAR,Shahkot-Pz-Pb,31.054166669607362,75.30277778011424,Manual,,,,,18.1,,,,,18.2,,17.8,2018
PUNJAB,SANGRUR,SANGRUR;LEHRAGAGA;LEHRAGAGA;HARION;Vet. Dispensary,29.963333333136564,75.70250000004205,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,MOGA,Dagru,30.82500000034861,75.04999999960928,Manual,,,,,,,,,,,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,Kharar,30.733333330093632,76.63333333042559,Manual,,,,,,,,,,,,,2018
PUNJAB,PATIALA,PATIALA;RAJPURA;GHANOUR;KUTHA KHERI ;Govt. Elem. School,30.403333333193803,76.59388888860137,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,TARN TARAN,TARN TARAN ;TARN TARAN;KHADUR SAHIB;EKALGODA;Vet. Dispensary,31.51694444421446,75.0649999999996,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,Barwala,30.554166670231815,76.91666666986241,Manual,,,,,,,,,,,,,2018
PUNJAB,BATHINDA,Burj Gill-Pz,30.39166667012618,75.23527777956966,Manual,,,,,26.96,,,,,28.61,,28.15,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,SAS NAGAR;KHARAR;DERA BASSI ;SINGH PURA ;Govt. Sr. Sec. School,30.630277777410967,76.8161111111386,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,MUKTSAR,Labanianwali,30.586111109967142,74.54583332991028,Manual,,,,3.14,3.14,,,3.43,,2.52,,2.77,2018
PUNJAB,MANSA,MANSA;SARDUL GARH;SARDUL GARH;HEER KE;Vet. Dispensary,29.729444444479498,75.37833333379167,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,Kurrha-Pz,30.604166669927924,76.74583333043779,Manual,,,,,21.9,,,,,21.5,,20.02,2018
PUNJAB,BARNALA,Pakhoke,30.291666670320215,75.57499999972929,Manual,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,Phagwara2 (s),31.229166670188114,75.77916666998944,Manual,,,,,,,,,,29.71,,27.61,2018
PUNJAB,HOSHIARPUR,Thakarwala,31.36944444030072,75.91666667004024,Manual,,,,12.61,12.61,,,11.17,,8.87,,8.92,2018
PUNJAB,FIROZPUR,Shekhwan,30.894166670205962,74.93999999986082,Manual,,,,,,,,,,,,,2018
PUNJAB,BARNALA,Tallewala 07,30.360277779831165,75.41027777991441,Manual,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,Fatehgarhchuria,31.708333329957828,74.54166667000742,Manual,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Dallewal-Pz,31.65472222016873,75.82361110951665,Manual,,,,,,,,,,19.4,,19.2,2018
PUNJAB,GURDASPUR,Khanikhui,32.16388889001235,75.55222222009417,Manual,,,,1.93,1.93,,,,,1.48,,1.31,2018
PUNJAB,GURDASPUR,Bamyal,32.28750000009539,75.45833333048957,Manual,,,,,,,,,,3.69,,4.39,2018
PUNJAB,SANGRUR,SANGRUR;DHURI;DHURI;HASSANPUR;Health Sub Centre,30.341666669662047,75.75305555974668,MANUAL,,,,,,,,,,,,,2018
PUNJAB,SANGRUR,Sherpur,30.43750000032134,75.70833333041693,Manual,,,,,,,,,,,,,2018
PUNJAB,FIROZPUR,Ramsara-Pz,30.062500000283617,74.21249999962599,Manual,,,,,4.12,,,,,4.65,,4.32,2018
PUNJAB,FIROZPUR,Lauhke Kalan,31.062500000027416,74.92499999983778,Manual,,,,,,,,,,,,,2018
PUNJAB,BATHINDA,Shergarh,30.08333333044437,74.94861110977594,Manual,,,,,,,,,,,,,2018
PUNJAB,MUKTSAR,Muktsar,30.458333330231348,74.51666666977174,Manual,,,,4.6,4.6,,,4.5,,4.45,,4.73,2018
PUNJAB,PATIALA,Sangatpura-Pz,30.35611111001807,76.24305556022632,Manual,,,,29.93,29.93,,,31.23,,30.55,,29.75,2018
PUNJAB,GURDASPUR,Kalanaur1,32.00833333042231,75.15416667045449,Manual,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Mianipur-Pz,31.708333330213385,75.56666667000505,Manual,,,,,,,,,,4.05,,,2018
PUNJAB,GURDASPUR,Dhianpur,31.925000000217146,75.08055555950376,Manual,,,,11.42,11.42,,,,,10.47,,10.42,2018
PUNJAB,TARN TARAN,Thathian Mohant,31.300000000337203,74.91666667046371,Manual,,,,,,,,,,,,,2018
PUNJAB,LUDHIANA,Pakhowal,30.808333330096687,75.75833332972108,Manual,,,,,,,,,,,,,2018
PUNJAB,HOSHIARPUR,Bagpur-Pz,31.584722220304613,75.89444443953683,Manual,,,,,,,,,,9.95,,,2018
PUNJAB,PATIALA,PATIALA;PATIALA;SANAUR ;PASSIANA;Ground of Club (P.L),30.29888888874164,76.32694444446246,TELEMETRIC,,,,,,,,,,,,,2018
PUNJAB,JALANDHAR,Kartarpur 2(s),31.436111109863905,75.4986111102488,Manual,,,,20.77,20.77,,,21.18,,20.46,,19.46,2018
PUNJAB,FATEHGARH SAHIB,Khamanon-pz,30.815277780152957,76.34611111038656,Manual,,,,,20.4,,,,,20.05,,20.3,2018
PUNJAB,PATIALA,Thuha,30.502777779717928,76.65972221998292,Manual,,,,,,,,,,,,,2018
PUNJAB,MOGA,Mahla Khurd,30.755555559699065,74.94999999964088,Manual,,,,,,,,,,,,,2018
PUNJAB,TARN TARAN,Bhikiwind- Pz,31.349999999718637,74.69999999987756,Manual,,,,17.16,17.16,,,18.49,,17.8,,17.14,2018
PUNJAB,FARIDKOT,Koharwala- DW,30.535555560269504,74.79166667050315,Manual,,,,,,,,,,,,,2018
PUNJAB,AMRITSAR,Tarsika-Pz,31.64166666961271,75.13750000031834,Manual,,,,,16.5,,,,,16.1,,15.9,2018
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,Sohana-PZ,30.688055560366973,76.70611110966632,Manual,,,,,,,,,,2.6,,,2018
PUNJAB,MANSA,Kotra,30.05555556035499,75.49166666996862,Manual,,,,14.01,14.01,,,14.1,,15,,,2018
PUNJAB,BATHINDA,Koir Singh Wala-Pz,30.553055559724772,75.16249999966281,Manual,,,,,24.53,,,,,26.71,,,2018
PUNJAB,LUDHIANA,Bhahlolpur-DW,30.904166669942448,76.28888889009609,Manual,,,,13.38,13.38,,,13.38,,12.42,,12.91,2018
PUNJAB,AMRITSAR,AMRITSAR;BABA BAKALA ;RAYYA;KHILCHIAN;Vet. Hospital,31.54861110969165,75.17416667030575,MANUAL,,,,,,,,,,,,,2018
PUNJAB,KAPURTHALA,Hussainpura-M Pz,31.570833330373063,75.57111111028618,Manual,,,,20.72,20.72,,,26.97,,21.69,,20.08,2018
PUNJAB,MANSA,Bhamme Kalan-Pz,29.8816666698854,75.35555555993872,Manual,,,,,7,,,,,6.96,,,2018
PUNJAB,MUKTSAR,Lakhe,30.44583332988673,74.35138888972044,Manual,,,,,,,,,,,,,2018
PUNJAB,MUKTSAR,Chakmaan-Pz,30.653333329735965,74.55888888996496,Manual,,,,,3.55,,,,,2.55,,,2018
PUNJAB,JALANDHAR,Samarahi-Pz,31.09722221969644,75.85694444025371,Manual,,,,,20.3,,,,,20.1,,19.6,2018
PUNJAB,BARNALA,Amla Singh Wala-PZ,30.26194444044931,75.56999999995473,Manual,,,,,37.72,,,,,42.1,,40.88,2018
