STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,MAY (Level m),AUG (Level m),YEAR
HARYANA,REWARI,Hansaka-DW,28.206666670008925,76.68111110966457,Manual,,,2009
HARYANA,SONIPAT,Bagru-DW,28.98999999984038,76.93555555971773,Manual,,,2009
HARYANA,KURUKSHETRA,Bhore Saidan S,29.96250000004077,76.70416667046851,Manual,,,2009
HARYANA,JHAJJAR,Sasroli-DW,28.52222222001295,76.38833332986441,Manual,,,2009
HARYANA,JIND,Lajwana Kalan,29.147222219995818,76.46666667024869,Manual,3.1,3.47,2009
HARYANA,BHIWANI,Singhani PZM,28.640277780178486,75.79583332962551,Manual,,,2009
HARYANA,KAITHAL,Peoda,29.745833330159282,76.42083332968814,Manual,6.25,1.37,2009
HARYANA,GURGAON,Lokra-Pz,28.27083332982533,76.75555555967945,Manual,,,2009
HARYANA,SIRSA,Gigorani,29.29999999980103,75.14444444034667,Manual,4.32,4.74,2009
HARYANA,BHIWANI,Bamla,28.808333329634323,76.24444444015774,Manual,8.47,8.73,2009
HARYANA,PANIPAT,Etola-Pz-M,29.34722221959372,76.74166667034528,Manual,,,2009
HARYANA,KARNAL,Baholi-Pz,29.47916667002839,76.89916667004425,Manual,,,2009
HARYANA,SONIPAT,Jagsi,29.250000000154852,76.66111110954938,Manual,2.09,1.75,2009
HARYANA,PANIPAT,Paoti,29.227222220266352,77.03472222049719,Manual,,,2009
HARYANA,PANIPAT,TUBEWELL NEAR 20 MLD STP VILLAGE JATTAL ROAD PANIPAT,29.370900000320898,76.9443000004957,MANUAL,,,2009
HARYANA,KURUKSHETRA,Baronda-Pz,29.95555556004125,77.05222221951875,Manual,,,2009
HARYANA,FATEHABAD,Bhuna,29.533333329672185,75.70416667007602,Manual,,,2009
HARYANA,ROHTAK,Lakhan Majra,29.047222219820327,76.48333333039845,Manual,,,2009
HARYANA,FARIDABAD,Chandpur,28.32916667027113,77.47500000015623,Manual,,,2009
HARYANA,JHAJJAR,Kheri Asra DW,28.66083333033805,76.72749999951819,Manual,,,2009
HARYANA,KURUKSHETRA,Sirsala-Pz,30.00027777990556,76.50194443963902,Manual,,,2009
HARYANA,KARNAL,TUBEWELL AT FAUJI DHABA GT KARNAL ROAD PANIPAT,29.466667000432643,77.00249999993741,MANUAL,,,2009
HARYANA,SIRSA,Gudia Khera-DW,29.38388888968565,75.00055555975717,Manual,,,2009
HARYANA,KARNAL,Dadupur Khurd-Pz,29.765833329977678,76.97222222010859,Manual,,,2009
HARYANA,KARNAL,Umri-Pz,29.91666666998461,76.91666667025021,Manual,,,2009
HARYANA,HISAR,Thurana,29.14611111000977,76.11888889004202,Manual,,,2009
HARYANA,PANIPAT,Kiwana,29.225000000319557,76.98750000029887,Manual,,,2009
HARYANA,KAITHAL,Manas,29.818055560401877,76.33749999987488,Manual,,,2009
HARYANA,KURUKSHETRA,Thol-PZ,30.166388889806687,76.70972221968104,Manual,,,2009
HARYANA,PANIPAT,Urlana Kalan,29.341666670337148,76.67916667038362,Manual,11.23,12.78,2009
HARYANA,BHIWANI,Mohila-PZ,28.84833333017408,75.62222222016659,Manual,,,2009
HARYANA,YAMUNANAGAR,Fatehpur-Pz,30.21666667010394,77.11666666996035,Manual,,,2009
HARYANA,SIRSA,Chilkani Dhab,29.39166667022244,74.79999999983035,Manual,1.15,1.14,2009
HARYANA,JIND,Belrakha,29.649999999860892,76.12916667031676,Manual,,,2009
HARYANA,SONIPAT,Bayanpur,28.90000000019945,77.09166667047641,Manual,,,2009
HARYANA,FARIDABAD,Pali2,28.39166667007852,77.24166667019749,Manual,,,2009
HARYANA,BHIWANI,Badwa PZ,28.970833330093892,75.60833333033428,Manual,,,2009
HARYANA,YAMUNANAGAR,Sabapur Ew M,30.1102777797786,77.36250000034752,Manual,,,2009
HARYANA,ROHTAK,Ritoli-DW,28.774722220413533,76.57027777953931,Manual,,,2009
HARYANA,YAMUNANAGAR,Bhambhauli,30.2027777803374,77.21944443999546,Manual,,,2009
HARYANA,KARNAL,Kalri Jagir S,29.94722221987022,77.13333333004063,Manual,4.51,,2009
HARYANA,SIRSA,Ellenabad,29.44999999998641,74.66611110948321,Manual,,,2009
HARYANA,PANCHKULA,Toka-DW,30.6166666704078,76.96666667041828,Manual,,,2009
HARYANA,HISAR,Kurdi,29.1833333304326,75.61666666971459,Manual,,,2009
HARYANA,KAITHAL,Lohakhera2(m),29.666666670117987,75.91666666999471,Manual,,,2009
HARYANA,PANCHKULA,Rehna-DW,30.58333332972657,77.0666666694983,Manual,,,2009
HARYANA,KARNAL,Rambha M,29.800000000039024,76.81666667006698,Manual,,,2009
HARYANA,JIND,Julana-DW,29.4769444395866,76.27194443979343,Manual,,,2009
HARYANA,SIRSA,Shergarh-DW,29.92638888997283,74.6763888898297,Manual,,,2009
HARYANA,GURGAON,Bhondsi Ew,28.37666666981305,77.03805556022583,Manual,,,2009
HARYANA,KARNAL,Randauli-Pz,29.833888889806104,77.13611111027605,Manual,,,2009
HARYANA,KURUKSHETRA,Rohit-PZ,30.12555556002793,76.7127777800472,Manual,,,2009
HARYANA,KAITHAL,Kelaram,29.699999999843392,76.36666667015074,Manual,5.54,6.82,2009
HARYANA,REWARI,Karnawas,28.129166670135465,76.60416666994865,Manual,11.28,13.37,2009
HARYANA,KARNAL,Shekhpur 2(d),29.71666667024246,77.01666667041796,Manual,,,2009
HARYANA,SONIPAT,Rukhi-Pz,29.083888889612922,76.67500000031039,Manual,,,2009
HARYANA,REWARI,Nangal Jamalpur-Pz,28.179166669953805,76.33472221971606,Manual,,,2009
HARYANA,KURUKSHETRA,Shanti Nagar-PZ,29.96611111000546,76.79999999972065,Manual,,,2009
HARYANA,JHAJJAR,Dehkora-DW,28.747222220388885,76.80555555994745,Manual,,,2009
HARYANA,HISAR,Uklana Mandi-Pz,29.508333329922145,75.85833332976479,Manual,,,2009
HARYANA,KURUKSHETRA,Chammukalan,30.166666670005693,76.69999999957481,Manual,,,2009
HARYANA,SONIPAT,Rai-Bahalgarh-Pz,28.941666670115556,77.09583332956943,Manual,,,2009
HARYANA,REWARI,Bolni,28.108333330092297,76.68472222048632,Manual,,,2009
HARYANA,REWARI,Rholiawas-Pz,28.241666670330897,76.50833333017209,Manual,,,2009
HARYANA,SONIPAT,Bhunderi,29.099999999986387,76.61527778030148,Manual,3.24,5.06,2009
HARYANA,ROHTAK,Bharain-DW,28.96416666966341,76.44138889007007,Manual,,,2009
HARYANA,BHIWANI,Badala,28.75694444022887,76.25416666955024,Manual,3.68,4.3,2009
HARYANA,PALWAL,Hasan pur,27.95833332972267,77.22916667000159,Manual,,,2009
HARYANA,AMBALA,Kakru,30.408333330198094,76.7874999999428,Manual,3.7,3.52,2009
HARYANA,KARNAL,Manak Majra-Pz,29.865833330019054,76.91111111010213,Manual,,,2009
HARYANA,KAITHAL,Bhana-Pz,29.652777779670405,76.52222221972072,Manual,,,2009
HARYANA,SONIPAT,Barwasni 2(d),29.00000000021201,76.96666667046176,Manual,,,2009
HARYANA,HISAR,Balawas1,28.958333329775904,75.82222222026049,Manual,16.57,16.1,2009
HARYANA,HISAR,Thurana-DW,29.158333329585105,76.12916666953276,Manual,,,2009
HARYANA,BHIWANI,Jhumpa Kalan,28.766666669917434,75.52916667038797,Manual,26.94,26.9,2009
HARYANA,SONIPAT,Bayanpur,28.976666669996966,77.00833332955962,Manual,,,2009
HARYANA,BHIWANI,Barwah,28.970833330093892,75.60833333033428,Manual,13.69,13.98,2009
HARYANA,SIRSA,Dhudhianwali,29.622499999606642,74.7194444400279,Manual,,,2009
HARYANA,BHIWANI,Obra,28.67499999972053,75.75833333040558,Manual,,,2009
HARYANA,KARNAL,Domsi D,29.941666670260442,77.05000000019812,Manual,,,2009
HARYANA,AMBALA,Kurali,30.41250000021858,77.07916667023112,Manual,,6.92,2009
HARYANA,KURUKSHETRA,Tangore-Pz,30.161666670333425,76.76666666972376,Manual,,,2009
HARYANA,KARNAL,Nalipur-Pz,29.69583332984437,77.11333333050179,Manual,,,2009
HARYANA,REWARI,Dhana Alampur-DW,28.171666669648577,76.55166667040166,Manual,,,2009
HARYANA,BHIWANI,Mehrana,28.555000000439197,76.32611110961888,Manual,17.45,17.42,2009
HARYANA,BHIWANI,Pehladgarh-DW,28.673611110044213,76.14444443953022,Manual,,,2009
HARYANA,JIND,Igra,29.220833329875568,76.24861111051709,Manual,,,2009
HARYANA,BHIWANI,Pataudi Kalan PZM,28.79722222034569,75.80833332950827,Manual,,,2009
HARYANA,KURUKSHETRA,Gobind Garh-PZ,29.9536111101518,77.02916667041109,Manual,,,2009
HARYANA,AMBALA,Chhapra-DW,30.261666670132012,76.98888888986252,Manual,,,2009
HARYANA,GURGAON,BOREWELL OF WATER WORKS SECTOR - 35 HSIIDC NH - 8 GURUGRAM,28.413869000059506,76.99967499963519,MANUAL,,,2009
HARYANA,SONIPAT,Mundlana- Pz,29.21250000000629,76.77083332973346,Manual,,,2009
HARYANA,KURUKSHETRA,Rao Garh-PZ,29.956666670105246,76.77805555953992,Manual,,,2009
HARYANA,KAITHAL,Guhna,29.77500000007177,76.2666666697152,Manual,18.78,20.6,2009
HARYANA,KARNAL,Budanpur-Pz,29.890277779850386,77.01666667040854,Manual,,,2009
HARYANA,ROHTAK,Samargopalpur,28.979166669755408,76.51666667027027,Manual,3.11,3.3,2009
HARYANA,GURGAON,Mubarakpur,28.472222219593515,76.84166666976346,Manual,12.1,13.2,2009
HARYANA,KURUKSHETRA,Dhir Pur-PZ,30.042500000381132,76.85472222019399,Manual,,,2009
HARYANA,KURUKSHETRA,Ban- Pz,29.992222219633824,77.09083332956034,Manual,,,2009
HARYANA,KURUKSHETRA,Brham Sarovar,29.958333329921714,76.79361110950168,Manual,25.39,,2009
HARYANA,KURUKSHETRA,Tigri-PZ,30.133055559556407,76.84194443980327,Manual,,,2009
HARYANA,YAMUNANAGAR,Dhanauri S,30.279166670372696,77.35833332988983,Manual,15.0,,2009
HARYANA,KARNAL,Salwan,29.500000000176286,76.7347222200577,Manual,,,2009
HARYANA,KARNAL,Udana-Pz,29.941666669886068,76.98611110964104,Manual,,,2009
HARYANA,MAHENDRAGARH,Kheri-Pz,28.04611111025809,76.34166666968255,Manual,,,2009
HARYANA,KARNAL,Anjanthali-Pz,29.84305556026013,76.88333333030846,Manual,,,2009
HARYANA,KAITHAL,Sirsal-Pz,29.687499999769997,76.66666667034201,Manual,,,2009
HARYANA,PANIPAT,Puther Pz,29.23333333023297,76.87777777979747,Manual,,,2009
HARYANA,BHIWANI,Jhumpa,28.76666666996261,75.53333332957536,Manual,26.91,27.89,2009
HARYANA,BHIWANI,Jhumpa PZM,28.77083333000723,75.5249999996988,Manual,,,2009
HARYANA,KURUKSHETRA,Mangoli Jattan-PZ,30.12805556026091,77.03777777969258,Manual,,,2009
HARYANA,HISAR,Sadalpur,29.304166669936496,75.41666667032237,Manual,6.25,9.26,2009
HARYANA,PANIPAT,Dakadla S,29.22361111018936,77.06666666997695,Manual,,,2009
HARYANA,JHAJJAR,Chamanpura,28.695833329658083,76.63333333036627,Manual,,2.27,2009
HARYANA,YAMUNANAGAR,Harnaul,30.145833329577023,77.2041666696645,Manual,,,2009
HARYANA,JIND,Uchana,29.466666669778927,76.18333333052081,Manual,19.11,15.18,2009
HARYANA,KARNAL,Shekhpura(shallowa),29.683333330413305,77.01666666952006,Manual,,,2009
HARYANA,FARIDABAD,Chirsi-Ew,28.39166666972653,77.46944443979821,Manual,,,2009
HARYANA,BHIWANI,Nayaatela,28.583333330157533,76.10833332976729,Manual,17.27,17.31,2009
HARYANA,MAHENDRAGARH,Bayal,27.870833330038877,75.9958333297959,Manual,,,2009
HARYANA,PANCHKULA,Bhurewala,30.654166669987287,77.09166667001041,Manual,,,2009
HARYANA,KAITHAL,Guhna-Pz,29.765833330051173,76.26055555999423,Manual,,,2009
HARYANA,KURUKSHETRA,Mohri-Dw,30.24166666954264,76.85277777991324,Manual,,,2009
HARYANA,PANIPAT,Khandra,29.427777780438934,76.8472222200734,Manual,,,2009
HARYANA,REWARI,Sudharana-DW,28.452777779663066,76.42833332988945,Manual,,,2009
HARYANA,YAMUNANAGAR,Mustafabad1,30.204166669566717,77.15000000025205,Manual,11.9,11.6,2009
HARYANA,KARNAL,Mundh-dw,29.51749999961557,76.5458333297519,Manual,,,2009
HARYANA,KARNAL,Tikri S,29.731944439584684,76.93055556026218,Manual,,,2009
HARYANA,KAITHAL,Pundri,29.754166669719393,76.56666666954422,Manual,16.73,16.76,2009
HARYANA,KURUKSHETRA,Urnai-PZ,30.00638889008079,76.62527778003911,Manual,,,2009
HARYANA,REWARI,Aulant1,28.26666667032517,76.46666666968919,Manual,,,2009
HARYANA,YAMUNANAGAR,Bhambauli-2 (d),30.166666670308327,77.2000000000953,Manual,,,2009
HARYANA,,BORE WELL OF ITI COLLAGE OPP M/S PALIWAL MILK AT MOTA SONELA MODASA ROAD TAL LUNAVADA DIST. MAHISAG,23.16094999963212,73.59988000047541,MANUAL,,,2009
HARYANA,JHAJJAR,Jhajjar1,28.612500000376677,76.65416667046618,Manual,3.09,2.13,2009
HARYANA,REWARI,RIICO TUBEWELL NO. 34 LOCATED ON ROAD SIDE OF 220 KVA POWER STATION CLOSE TO BKT(ESI HOSPITAL) RAMP,28.214214000323125,76.83657199998986,MANUAL,,,2009
HARYANA,AMBALA,NEAR BRAHMAN MAJRA PILKHANI,30.30378300019317,76.88650800024001,MANUAL,,,2009
HARYANA,AMBALA,Ambala City-DW,30.383333330264797,76.73333332981063,Manual,,,2009
HARYANA,AMBALA,Ugala S,30.19166666978131,76.98333332950352,Manual,,,2009
HARYANA,JIND,Bhongra-Dw,29.43666667031671,76.15111111036512,Manual,,,2009
HARYANA,MAHENDRAGARH,Gaorijat,27.929166670464486,76.01666667038288,Manual,,,2009
HARYANA,FARIDABAD,Jawan- Pz,28.227777780274696,77.41666667027341,Manual,,,2009
HARYANA,KARNAL,Badhera,29.870833329924327,76.77499999951723,Manual,,,2009
HARYANA,SIRSA,Otu-i,29.500000000337977,74.88888888989963,Manual,,,2009
HARYANA,SIRSA,Odhan Pz,29.76666667032791,74.89722221985856,Manual,,,2009
HARYANA,JIND,Anta-Pz,29.41555556013564,76.72083333045987,Manual,,,2009
HARYANA,KAITHAL,Bakal-DW,29.654166670197874,76.58055555981335,Manual,,,2009
HARYANA,KARNAL,Kachhwa Pz,29.72499999983532,76.89444444023513,Manual,,,2009
HARYANA,PANIPAT,Karhansh Pz,29.25583333029105,77.00999999985358,Manual,,,2009
HARYANA,KURUKSHETRA,Padlu-PZ,30.180555559787564,76.94277777981675,Manual,,,2009
HARYANA,KARNAL,Jabhala-Pz,29.50083332959981,76.5027777796896,Manual,,,2009
HARYANA,KURUKSHETRA,Pehowa (D),29.983333330392465,76.58055555963423,Manual,26.86,28.37,2009
HARYANA,GURGAON,Bilaspur,28.287500000454177,76.86666666999021,Manual,,,2009
HARYANA,SIRSA,Kaluwana,29.71250000022017,74.63472221971412,Manual,9.58,10.59,2009
HARYANA,SONIPAT,Joshijat,28.966666669844503,77.07499999960166,Manual,,,2009
HARYANA,JIND,Ludhana,29.240277779594173,76.5097222202378,Manual,,,2009
HARYANA,SIRSA,Manjiyana,29.92083333010792,74.80416667013614,Manual,12.48,12.82,2009
HARYANA,KAITHAL,Hibana,29.666666669853797,76.5208333297685,Manual,,,2009
HARYANA,JIND,Kandela-Pz,29.38138889013377,76.3341666695953,Manual,,,2009
HARYANA,AMBALA,Kesri S,30.23333332996871,76.9083333297325,Manual,,,2009
HARYANA,KURUKSHETRA,Jhansa-PZ,30.114444439642003,76.74083332955577,Manual,,,2009
HARYANA,PANIPAT,Brahman Majra-Dw,29.31666666986845,76.86666666964807,Manual,,,2009
HARYANA,KURUKSHETRA,Ismilabad-St-Pz,30.116666669912014,76.66944443972896,Manual,,,2009
HARYANA,AMBALA,Gadauli-Pz-S,30.38305555978725,77.15916666962882,Manual,,,2009
HARYANA,SONIPAT,Chitana-DW,29.037777780049506,76.94194443958148,Manual,,,2009
HARYANA,KARNAL,Jaroli Khurd-Pz,29.740277779840003,77.10416667000172,Manual,,,2009
HARYANA,REWARI,Garhi-DW,28.413333330347605,76.33999999992687,Manual,,,2009
HARYANA,PANCHKULA,Kheri-DW,30.565555559566718,76.99749999949593,Manual,,,2009
HARYANA,SONIPAT,Larsauli,29.100833330115247,77.07833333050854,Manual,,,2009
HARYANA,REWARI,Masani,28.216666669584132,76.73333332983327,Manual,,,2009
HARYANA,SONIPAT,Asadpur,29.029444440286266,77.13666666949906,Manual,,,2009
HARYANA,AMBALA,Naraingarh-DW,30.470833329548842,77.12499999992808,Manual,,,2009
HARYANA,SONIPAT,BOREWELL OF STAR COMPLEX BUILDING NEAR CIVIL HOSPITAL DELHI ROAD SONEPAT,28.98861100018805,77.03638899976373,MANUAL,,,2009
HARYANA,SIRSA,Desu Jodha-DW,29.93611110989953,74.85027777981267,Manual,,,2009
HARYANA,KAITHAL,Tohana,29.704166669899017,75.89583332993321,Manual,13.66,13.49,2009
HARYANA,JHAJJAR,Bagoa,28.672222220249893,76.43055556004643,Manual,5.43,4.47,2009
HARYANA,AMBALA,Saha-Pz,30.31666666963477,76.98333333019296,Manual,,,2009
HARYANA,PALWAL,Dighaut(shallow),27.97083332999389,77.41666666973009,Manual,,,2009
HARYANA,KAITHAL,Kalesar-DW,29.591111110093454,76.28805556035809,Manual,,,2009
HARYANA,MAHENDRAGARH,Kamania,27.94444443981936,76.00083333044026,Manual,,,2009
HARYANA,KARNAL,Bastali,29.736111110022307,76.72500000028448,Manual,17.39,20.41,2009
HARYANA,ROHTAK,Kharawar,28.972222220369293,76.68333332967396,Manual,2.38,2.06,2009
HARYANA,JIND,Chhabri,29.266666670271732,76.45833332994255,Manual,4.26,,2009
HARYANA,ROHTAK,Meham,28.96388889042254,76.2916666699314,Manual,,,2009
HARYANA,KURUKSHETRA,Ajrawer-PZ,30.14861110999015,76.68611110954238,Manual,,,2009
HARYANA,HISAR,Deva-DW,29.06944443980016,75.67499999984987,Manual,,,2009
HARYANA,FATEHABAD,Aharwan M,29.60777778038739,75.54166667033634,Manual,,,2009
HARYANA,JIND,Safidon (s),29.400000000335304,76.65000000012377,Manual,,,2009
HARYANA,PANIPAT,Chajpur Khurd,29.37916666965437,77.00833332954512,Manual,,,2009
HARYANA,GURGAON,Manesar-Pz,28.352499999878066,76.95472222036612,Manual,,,2009
HARYANA,BHIWANI,Pataudi Khurd,28.79722222034569,75.80833332950827,Manual,11.25,11.02,2009
HARYANA,YAMUNANAGAR,Masana Jattan-Pz,30.131944439944863,77.12388888948405,Manual,,,2009
HARYANA,ROHTAK,Sampla,28.783333330126748,76.76250000000279,Manual,2.8,3.63,2009
HARYANA,REWARI,Harinagar-DW,28.194444439748445,76.57499999978295,Manual,,,2009
HARYANA,FATEHABAD,Naggal,29.76444444025493,75.50000000028051,Manual,,,2009
HARYANA,SIRSA,Sirsa,29.54166666990969,75.03333333025635,Manual,,,2009
HARYANA,BHIWANI,Sirsa-DW,28.775000000196076,76.24999999954878,Manual,,,2009
HARYANA,YAMUNANAGAR,Naggal M,30.069444439858607,77.28083333019818,Manual,6.25,6.2,2009
HARYANA,KARNAL,Rambha-Pz,29.79638889032837,76.97666667031191,Manual,,,2009
HARYANA,GURGAON,Chandu,28.472222219590268,76.92500000025666,Manual,,,2009
HARYANA,ROHTAK,Kherari-DW,28.80972222024546,76.35833333033851,Manual,,,2009
HARYANA,HISAR,Barwala S,29.183333330271605,75.96583332959693,Manual,,,2009
HARYANA,BHIWANI,Hetampur,28.703333330404398,75.90333332960837,Manual,9.62,9.62,2009
HARYANA,KURUKSHETRA,Ram Sharan Majra-Pz,30.001666670346626,77.00027777968009,Manual,,,2009
HARYANA,PALWAL,Barauli (shallow),28.09444444020252,77.46249999960695,Manual,,,2009
HARYANA,AMBALA,Patwi,30.46944444034602,76.93888889029614,Manual,14.58,14.66,2009
HARYANA,AMBALA,Saha S,30.30833332993041,76.97083333040631,Manual,,,2009
HARYANA,KAITHAL,Balu-DW,29.651388890145828,76.36944443956988,Manual,,,2009
HARYANA,PANIPAT,Samalkha-Pz,29.236111109829544,77.01388888984529,Manual,,,2009
HARYANA,JHAJJAR,Salawas,28.45416667015181,76.47500000037591,Manual,,,2009
HARYANA,ROHTAK,TUBEWELL AT ASSAM OIL PETROL PUMP NEAR ROHTAK ROAD BYPASS PANIPAT,28.943973000228514,76.61007299992613,MANUAL,,,2009
HARYANA,GURGAON,TUBEWELL NO. 4 HAILY MANDI TEHSIL - PATAUDI (PWD) GURUGRAM,28.33175199982658,76.77530599957755,MANUAL,,,2009
HARYANA,MAHENDRAGARH,Kaninakhas,28.337500000083818,76.30833333031491,Manual,,,2009
HARYANA,KAITHAL,Kaithal,29.808333329629946,76.40833333000117,Manual,,,2009
HARYANA,BHIWANI,Sangwan PZM,28.872222219910785,75.9583333304045,Manual,,,2009
HARYANA,REWARI,Palhawas,28.358333330107587,76.62500000044149,Manual,,,2009
HARYANA,KURUKSHETRA,Samaspur,29.95833332994075,76.82694443988039,Manual,17.1,,2009
HARYANA,SONIPAT,Farmana,28.984722220229717,76.81250000050218,Manual,8.9,8.43,2009
HARYANA,SIRSA,Govindgarh-DW,29.85555555988771,74.6847222202294,Manual,,,2009
HARYANA,BHIWANI,Miran1,28.848611110090793,75.74166667016848,Manual,,,2009
HARYANA,SONIPAT,Pugthala-Pz,29.167499999802658,76.88750000033994,Manual,,,2009
HARYANA,KARNAL,Buttan Kheri S,29.900000000241373,76.99583333001,Manual,,,2009
HARYANA,KURUKSHETRA,Berthala S,30.129166669615692,76.9833333301192,Manual,32.03,,2009
HARYANA,HISAR,Mirka,29.075000000163154,75.7583333302576,Manual,3.18,3.16,2009
HARYANA,KAITHAL,Dorana Pz,29.518611110198716,76.48194444013855,Manual,,,2009
HARYANA,KARNAL,Shekhpura,29.654166670069877,77.03138888983311,Manual,,,2009
HARYANA,BHIWANI,Kakroli Hukmi,28.570833330315534,75.9597222203962,Manual,,,2009
HARYANA,JIND,Atikrishna2(m),29.287499999703183,76.33888889026456,Manual,,,2009
HARYANA,ROHTAK,Rohtak1,28.886111109709674,76.62361110951635,Manual,1.78,,2009
HARYANA,MAHENDRAGARH,Faizabad-DW,28.12166667031425,76.1216666700303,Manual,,,2009
HARYANA,KURUKSHETRA,Ladwa 1(m),29.995833330032788,77.07916666956082,Manual,,,2009
HARYANA,PANCHKULA,Abdullapur,30.794722220220546,76.91638889040709,Manual,,,2009
HARYANA,MAHENDRAGARH,Khatoti Kalan,28.111111109981948,76.03333332975076,Manual,,,2009
HARYANA,HISAR,Sorkhi-Pz,29.05833333011229,76.1088888896743,Manual,,,2009
HARYANA,FARIDABAD,Ballabhgarh,28.345833329906114,77.32083332988063,Manual,25.1,25.82,2009
HARYANA,KAITHAL,Gulha 2(m),30.04027778021509,76.30000000030658,Manual,,,2009
HARYANA,PALWAL,Phulwari-DW,28.07222221998721,77.32499999992505,Manual,,,2009
HARYANA,ROHTAK,Baliana-DW,28.87083333044818,76.68361111011829,Manual,,,2009
HARYANA,SONIPAT,Safiabad-Pz,28.882222220124024,77.07722222006004,Manual,,,2009
HARYANA,AMBALA,Mulana,30.2833333298588,77.0458333296478,Manual,4.57,5.42,2009
HARYANA,BHIWANI,Mehra-DW,28.51666667025138,76.11388888993935,Manual,,,2009
HARYANA,FARIDABAD,"Nhiv,cgwb(s)",28.418055560251737,77.3138888904458,Manual,,,2009
HARYANA,YAMUNANAGAR,Chhachhrauli,30.245833329886946,77.35000000043438,Manual,,,2009
HARYANA,JIND,Karela-DW,29.136111109844126,76.32499999964334,Manual,,,2009
HARYANA,KURUKSHETRA,Jalbehra-PZ,30.078888889726528,76.66861110975691,Manual,,,2009
HARYANA,PALWAL,Thekarka,28.01666666993414,77.13472222022995,Manual,,,2009
HARYANA,JIND,Jhanj Kalan,29.37499999990453,76.27499999991227,Manual,11.59,12.2,2009
HARYANA,BHIWANI,Tosham1,28.874999999573106,75.91666666992386,Manual,,,2009
HARYANA,PANIPAT,Tajpur M,29.302222219735164,77.07499999964034,Manual,17.24,22.36,2009
HARYANA,FARIDABAD,Immamudipur,28.283333330293626,77.4708333298627,Manual,,,2009
HARYANA,GURGAON,Wapcos,28.474999999554118,77.02083332999686,Manual,,,2009
HARYANA,KARNAL,Ajanthali-Pz,29.82555555988891,76.87444444032501,Manual,,,2009
HARYANA,PALWAL,Bhanguri,28.08749999995513,77.26388888956262,Manual,,,2009
HARYANA,JHAJJAR,Wazirpur,28.68333332953824,76.57222221958676,Manual,2.2,2.4,2009
HARYANA,KAITHAL,Majri-Pz-D,29.98500000000207,76.2383333295538,Manual,,,2009
HARYANA,JIND,Narwana S,29.59999999972087,76.12500000004381,Manual,,,2009
HARYANA,KAITHAL,Nangla-DW,29.61388888963514,75.88749999973687,Manual,,,2009
HARYANA,AMBALA,Tamnauli,30.312499999928303,77.02499999998605,Manual,,,2009
HARYANA,BHIWANI,Gurera PZ,28.917499999588113,75.5191666695267,Manual,,,2009
HARYANA,KURUKSHETRA,Teora-PZ,30.12333333003117,76.88222221969734,Manual,,,2009
HARYANA,MEWAT,Ravali,27.800000000400768,76.93333332954063,Manual,,,2009
HARYANA,PANCHKULA,Jaspur-Pz,30.47972222030109,76.95194444012022,Manual,,,2009
HARYANA,SIRSA,Sadewala,29.64444443982311,74.72083332967952,Manual,,,2009
HARYANA,HISAR,Ghursal-Pz,29.17083332973949,75.4227777795658,Manual,,,2009
HARYANA,AMBALA,Shahjahan Pur-DW,30.544166670431828,77.0469444395739,Manual,,,2009
HARYANA,PALWAL,Palwal,28.14999999971053,77.32500000046784,Manual,5.12,5.36,2009
HARYANA,BHIWANI,Rambas,28.49166667033833,76.1083333300029,Manual,,,2009
HARYANA,FATEHABAD,Jandli Kalan,29.50416666987033,75.6458333303162,Manual,4.41,4.57,2009
HARYANA,KARNAL,Dingar Majra-Pz,29.502777780256128,76.92083332993164,Manual,,,2009
HARYANA,KURUKSHETRA,Nalvi,30.179166670252,76.7805555604281,Manual,,,2009
HARYANA,SIRSA,Kurangwali,29.775000000241555,75.06944444014755,Manual,,,2009
HARYANA,KARNAL,Choor Karsa-PZ,29.628055560423626,76.67444443996119,Manual,,,2009
HARYANA,KAITHAL,Padla 1(s),29.79999999962725,76.29999999956074,Manual,,22.92,2009
HARYANA,MEWAT,Rathiwas,28.240277780379444,76.86944443961728,Manual,,,2009
HARYANA,KAITHAL,Kamalpur-DW,29.60055555992232,76.32777777973031,Manual,,,2009
HARYANA,GURGAON,Jhandu Sarai-Pz,28.399166669577934,76.87638888963164,Manual,,,2009
HARYANA,SONIPAT,Ahulana,29.119444440259095,76.64583333007228,Manual,2.77,3.42,2009
HARYANA,YAMUNANAGAR,Choli,30.279166670396773,77.34166666952993,Manual,2.1,0.8,2009
HARYANA,BHIWANI,Siwani,28.895833330446788,75.60416667047046,Manual,13.14,13.45,2009
HARYANA,KAITHAL,Kalayat S,29.67916666998753,76.25277778018112,Manual,,,2009
HARYANA,REWARI,Balawas,28.104166669680207,76.52916666963846,Manual,22.97,23.12,2009
HARYANA,JHAJJAR,Badli,28.591666670422526,76.81666666968582,Manual,14.07,13.92,2009
HARYANA,AMBALA,Badhauli,30.35833332970524,77.0458333299313,Manual,,,2009
HARYANA,BHIWANI,Tigrana-DW,28.84222222035204,76.14999999951362,Manual,,,2009
HARYANA,PANIPAT,Dumiana-Dw,29.332499999949928,76.71611110987008,Manual,,,2009
HARYANA,PALWAL,Kabulpur Ew,28.264166670100327,77.24555556016205,Manual,,,2009
HARYANA,KARNAL,Jundla,29.649999999628815,76.87499999978301,Manual,,,2009
