STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,MAY (Level m),AUG (Level m),YEAR,geometry
HARYANA,SIRSA,Kairanwali-DW,29.399444439928214,75.20833332993715,Manual,,,2009,POINT (75.20833332993715 29.39944443992821)
HARYANA,YAMUNANAGAR,Chachrauli,30.24999999990973,77.33333333046706,Manual,,,2009,POINT (77.33333333046706 30.24999999990973)
HARYANA,HISAR,Narnaud S,29.116666669591226,75.5666666697067,Manual,,9.81,2009,POINT (75.56666666970671 29.11666666959123)
HARYANA,JIND,Mandi Kalan-DW,29.57333333040297,76.31388889019517,Manual,,,2009,POINT (76.31388889019517 29.57333333040297)
HARYANA,SIRSA,Rupana,29.408333329912768,75.14444444015956,Manual,2.22,2.56,2009,POINT (75.14444444015956 29.40833332991277)
HARYANA,FARIDABAD,Ballabgarh,28.345833329906114,77.32083332988063,Manual,,,2009,POINT (77.32083332988063 28.34583332990611)
HARYANA,PANIPAT,K.prahladpur(s),29.293055560339127,76.979166670409,Manual,,,2009,POINT (76.979166670409 29.29305556033913)
HARYANA,JIND,Dhigana-DW,29.22361111020493,76.4433333298756,Manual,,,2009,POINT (76.4433333298756 29.22361111020493)
HARYANA,KARNAL,Gondhar,29.64833332974979,76.75472222008446,Manual,,,2009,POINT (76.75472222008446 29.64833332974979)
HARYANA,PANIPAT,Rakshera,29.188333329892107,77.10694444028421,Manual,,,2009,POINT (77.10694444028421 29.18833332989211)
HARYANA,HISAR,Barwala-Pz,29.38666666974781,75.91666666951329,Manual,,,2009,POINT (75.91666666951329 29.38666666974781)
HARYANA,REWARI,Dahina,28.29583332983325,76.38333333018231,Manual,,,2009,POINT (76.38333333018231 28.29583332983325)
HARYANA,JIND,Danaudakalan,29.522222219803467,76.0013888900119,Manual,,,2009,POINT (76.0013888900119 29.52222221980347)
HARYANA,GURGAON,Siwari-Pz,28.469444439805542,76.72361111005236,Manual,,,2009,POINT (76.72361111005236 28.46944443980554)
HARYANA,MEWAT,Malab,28.04166667002089,77.01111110984779,Manual,5.33,5.45,2009,POINT (77.01111110984779 28.04166667002089)
HARYANA,PALWAL,Badraun,28.194444439760474,77.37777777993804,Manual,3.2,7.18,2009,POINT (77.37777777993804 28.19444443976047)
HARYANA,KARNAL,Badson- PZ,29.92055556044869,76.96722221975084,Manual,,,2009,POINT (76.96722221975084 29.92055556044869)
HARYANA,KARNAL,Mound M,29.5180555597337,76.54722221959085,Manual,16.11,19.38,2009,POINT (76.54722221959085 29.5180555597337)
HARYANA,HISAR,Nahla,29.437500000000487,75.74166667025956,Manual,6.94,5.41,2009,POINT (75.74166667025956 29.43750000000049)
HARYANA,REWARI,Bawal1,28.07083333017813,76.57916667006249,Manual,,,2009,POINT (76.57916667006249 28.07083333017813)
HARYANA,PANIPAT,Lohari(shallow),29.358333330261694,76.83888889033481,Manual,,,2009,POINT (76.83888889033481 29.35833333026169)
HARYANA,JIND,Kakrod-DW,29.4558333296711,76.08722222027427,Manual,,,2009,POINT (76.08722222027427 29.4558333296711)
HARYANA,PANIPAT,Shimla Maulan S,29.456111109968447,76.98333332984947,Manual,,,2009,POINT (76.98333332984947 29.45611110996845)
HARYANA,KARNAL,KheriNaru-Pz-S,29.648611109829158,76.91361110983453,Manual,,,2009,POINT (76.91361110983453 29.64861110982916)
HARYANA,PALWAL,Pirgarhi- Pz,28.04444444011317,77.4722222204876,Manual,,,2009,POINT (77.47222222048759 28.04444444011317)
HARYANA,HISAR,Mangali-Pz,29.04166667040787,75.72222221987163,Manual,,,2009,POINT (75.72222221987163 29.04166667040787)
HARYANA,YAMUNANAGAR,Bahadurpur,30.3000000003784,77.52083332974019,Manual,,,2009,POINT (77.52083332974019 30.3000000003784)
HARYANA,KARNAL,Sangoi-Pz,29.750833330120592,77.00055556011282,Manual,,,2009,POINT (77.00055556011282 29.75083333012059)
HARYANA,SIRSA,Taruwana,29.825000000382207,75.0083333304378,Manual,6.82,7.05,2009,POINT (75.00833333043779 29.82500000038221)
HARYANA,FATEHABAD,Ratia,29.687499999964114,75.57777777979891,Manual,,,2009,POINT (75.57777777979891 29.68749999996411)
HARYANA,KURUKSHETRA,Morthala-PZ,30.057500000182966,76.91472221974622,Manual,,,2009,POINT (76.91472221974622 30.05750000018297)
HARYANA,PALWAL,Lankhara(shallow),28.034722220453702,77.1874999999814,Manual,,,2009,POINT (77.1874999999814 28.0347222204537)
HARYANA,MAHENDRAGARH,Datal-DW,27.86333332963029,76.11666666979917,Manual,,,2009,POINT (76.11666666979917 27.86333332963029)
HARYANA,JIND,Uchana Pz,29.469444440294062,76.18611111044302,Manual,,,2009,POINT (76.18611111044302 29.46944444029406)
HARYANA,YAMUNANAGAR,Ranjitpur,30.162500000031148,77.33333332987633,Manual,,,2009,POINT (77.33333332987633 30.16250000003115)
HARYANA,HISAR,Behbalpur-Pz,29.283333329807967,75.78944443958305,Manual,,,2009,POINT (75.78944443958305 29.28333332980797)
HARYANA,HISAR,Kherijalab,29.32500000017011,76.08750000015345,Manual,,,2009,POINT (76.08750000015345 29.32500000017011)
HARYANA,FARIDABAD,Sanped-DW,28.28611111039961,77.34166666984018,Manual,,,2009,POINT (77.34166666984018 28.28611111039961)
HARYANA,SIRSA,Desu Malkana-DW,29.85611110966247,74.96666666962862,Manual,,,2009,POINT (74.96666666962862 29.85611110966247)
HARYANA,KAITHAL,Gulha 1(m),30.04027778021509,76.30000000030658,Manual,31.18,38.18,2009,POINT (76.30000000030658 30.04027778021509)
HARYANA,BHIWANI,Singhani-pz,28.533333329875283,75.80000000022638,Manual,58.75,,2009,POINT (75.80000000022638 28.53333332987528)
HARYANA,FATEHABAD,Nagpur- Pz,29.65000000009427,75.42499999958923,Manual,,,2009,POINT (75.42499999958923 29.65000000009427)
HARYANA,SIRSA,Sureramithi,29.433333329972253,74.68750000019025,Manual,,,2009,POINT (74.68750000019025 29.43333332997225)
HARYANA,PANIPAT,Hathwala-Pz,29.226388889837903,77.11805556035705,Manual,,,2009,POINT (77.11805556035705 29.2263888898379)
HARYANA,JIND,Kathana,29.533333329912658,76.38749999964034,Manual,,,2009,POINT (76.38749999964034 29.53333332991266)
HARYANA,PANIPAT,Lohari (s),29.358333330261694,76.83888889033481,Manual,,,2009,POINT (76.83888889033481 29.35833333026169)
HARYANA,KARNAL,Balhera (shallow),29.474999999584053,77.0874999999617,Manual,,,2009,POINT (77.08749999996169 29.47499999958405)
HARYANA,MAHENDRAGARH,Khodana,28.408333329706842,76.12083333034576,Manual,,,2009,POINT (76.12083333034576 28.40833332970684)
HARYANA,HISAR,Datta-DW,29.266666670347657,75.99722222010409,Manual,,,2009,POINT (75.99722222010409 29.26666667034766)
HARYANA,JHAJJAR,Bahadurgarh,28.691666670181217,76.93333333028963,Manual,,,2009,POINT (76.93333333028963 28.69166667018122)
HARYANA,FATEHABAD,Dhaulu,29.591666670116123,75.67916666994185,Manual,23.52,24.97,2009,POINT (75.67916666994185 29.59166667011612)
HARYANA,KARNAL,Chorpur(shallow),29.78333333020587,77.11666667001569,Manual,,,2009,POINT (77.11666667001569 29.78333333020587)
HARYANA,PANIPAT,Sewah(shallow),29.341666670299322,76.97916666976707,Manual,,,2009,POINT (76.97916666976707 29.34166667029932)
HARYANA,FATEHABAD,Jagiwala-DW,29.266666670449816,75.23472222002734,Manual,,,2009,POINT (75.23472222002734 29.26666667044982)
HARYANA,SIRSA,Sukhchain-DW,29.777777780398523,75.03611110988264,Manual,,,2009,POINT (75.03611110988264 29.77777778039852)
HARYANA,AMBALA,Kapoori At Saphera-PZ,30.34055555965784,76.92833333039471,Manual,,,2009,POINT (76.92833333039471 30.34055555965784)
HARYANA,SONIPAT,Juan-DW,29.062500000072326,76.90055555955526,Manual,,,2009,POINT (76.90055555955526 29.06250000007233)
HARYANA,ROHTAK,Atail-DW,28.841666670390183,76.75194443983612,Manual,,,2009,POINT (76.75194443983612 28.84166667039018)
HARYANA,KARNAL,Saunkra (deep),29.78472221975934,76.87999999960387,Manual,,,2009,POINT (76.87999999960387 29.78472221975934)
HARYANA,KARNAL,Bala,29.502777780263337,76.72472222026705,Manual,13.8,14.89,2009,POINT (76.72472222026705 29.50277778026334)
HARYANA,MAHENDRAGARH,Khatodra-Pz,28.274999999813662,76.07083332963407,Manual,,,2009,POINT (76.07083332963407 28.27499999981366)
HARYANA,PANCHKULA,Ramgarh-DW,30.649999999558148,76.88333333052596,Manual,,,2009,POINT (76.88333333052596 30.64999999955815)
HARYANA,SONIPAT,BOREWELL IN FRONT OF CETP HSIIDC RAI SONEPAT,28.92925600040836,77.08373499977463,MANUAL,,,2009,POINT (77.08373499977463 28.92925600040836)
HARYANA,BHIWANI,Tosham,28.874999999573106,75.91666666992386,Manual,6.34,6.76,2009,POINT (75.91666666992386 28.87499999957311)
HARYANA,SONIPAT,Barauli-Pz,29.01944444018436,77.02944444001021,Manual,,,2009,POINT (77.02944444001021 29.01944444018436)
HARYANA,PANIPAT,Untilya,29.391666670042905,76.84999999989627,Manual,3.93,3.65,2009,POINT (76.84999999989627 29.39166667004291)
HARYANA,MAHENDRAGARH,Dhancholi-DW,27.99333333034193,75.97138888980308,Manual,,,2009,POINT (75.97138888980308 27.99333333034193)
HARYANA,SONIPAT,Garhwal,29.183333329586798,76.53888889030802,Manual,3.4,4.81,2009,POINT (76.53888889030802 29.1833333295868)
HARYANA,SIRSA,Dhudianwali3(d),29.599999999548544,74.71666666954278,Manual,,,2009,POINT (74.71666666954278 29.59999999954854)
HARYANA,SONIPAT,Bega Pz,29.154166669668573,77.11250000002585,Manual,,,2009,POINT (77.11250000002585 29.15416666966857)
HARYANA,KURUKSHETRA,Bodhni (s),30.054166669606317,76.55833333035349,Manual,,,2009,POINT (76.55833333035349 30.05416666960632)
HARYANA,YAMUNANAGAR,Betha,30.362499999748845,77.34027777955225,Manual,,,2009,POINT (77.34027777955225 30.36249999974885)
HARYANA,KAITHAL,Kathana-Pz,29.54583332970991,76.39305556022384,Manual,,,2009,POINT (76.39305556022384 29.54583332970991)
HARYANA,SONIPAT,Kharkhauda1,28.877777780004692,76.91250000001337,Manual,2.74,1.98,2009,POINT (76.91250000001337 28.87777778000469)
HARYANA,GURGAON,Budehra-DW,28.46111111032652,76.98472221990698,Manual,,,2009,POINT (76.98472221990698 28.46111111032652)
HARYANA,JHAJJAR,Gabhana,28.57083333003868,76.84166667043515,Manual,,3.55,2009,POINT (76.84166667043515 28.57083333003868)
HARYANA,KARNAL,Indri,29.88055556028119,77.06250000007896,Manual,12.48,13.18,2009,POINT (77.06250000007896 29.88055556028119)
HARYANA,PANIPAT,Tajpur S,29.302222219735164,77.07499999964034,Manual,,,2009,POINT (77.07499999964034 29.30222221973516)
HARYANA,JIND,Lawan,29.675000000362118,76.04583333003363,Manual,7.71,9.77,2009,POINT (76.04583333003363 29.67500000036212)
HARYANA,KURUKSHETRA,Pehowa 3 (s),29.983333330392465,76.58055555963423,Manual,,,2009,POINT (76.58055555963423 29.98333333039247)
HARYANA,KARNAL,Sitamarhi,29.783333329924154,76.76666667003657,Manual,,,2009,POINT (76.76666667003657 29.78333332992415)
HARYANA,KURUKSHETRA,Thana (m),29.91999999988473,76.5013888901509,Manual,22.4,44.02,2009,POINT (76.50138889015091 29.91999999988473)
HARYANA,JIND,Gurusar-DW,29.757222220356315,76.11027777960805,Manual,,,2009,POINT (76.11027777960805 29.75722222035632)
HARYANA,PALWAL,Barauli1,28.077777780146803,77.43888888962269,Manual,,10.2,2009,POINT (77.43888888962269 28.0777777801468)
HARYANA,FARIDABAD,GEPIL VILLAGE PALI MOHABATABAD CRUSHER ZONE FARIDABAD,28.399433999831267,77.22237799978576,MANUAL,,,2009,POINT (77.22237799978576 28.39943399983127)
HARYANA,ROHTAK,Giji-DW,28.818611110113554,76.77499999988173,Manual,,,2009,POINT (76.77499999988173 28.81861111011355)
HARYANA,MEWAT,Pipaka,28.22638888973083,77.02916667022727,Manual,,20.23,2009,POINT (77.02916667022727 28.22638888973083)
HARYANA,REWARI,Khaliawas,28.208333330443693,76.74166667046613,Manual,,,2009,POINT (76.74166667046613 28.20833333044369)
HARYANA,KARNAL,Ghiar-Pz,29.77805556023965,77.09694444024238,Manual,,,2009,POINT (77.09694444024238 29.77805556023965)
HARYANA,KURUKSHETRA,Garhi Roran-PZ,29.963611109752716,76.73027777995064,Manual,,,2009,POINT (76.73027777995064 29.96361110975272)
HARYANA,SIRSA,Sri Jiwan Nagar,29.537500000453008,74.74166666985047,Manual,,,2009,POINT (74.74166666985047 29.53750000045301)
HARYANA,KARNAL,Kairiwali M,29.62222222013989,77.04166666966843,Manual,,,2009,POINT (77.04166666966843 29.62222222013989)
HARYANA,KAITHAL,Balbehra,30.025000000423645,76.38333332949716,Manual,,,2009,POINT (76.38333332949716 30.02500000042365)
HARYANA,JIND,Jind-Pz,29.321388889665478,76.30694444015091,Manual,,,2009,POINT (76.30694444015091 29.32138888966548)
HARYANA,KARNAL,Darar,29.85416666957923,77.10000000052041,Manual,,,2009,POINT (77.10000000052041 29.85416666957923)
HARYANA,YAMUNANAGAR,Damla-Pz,30.08333332987236,77.21666667046964,Manual,,,2009,POINT (77.21666667046964 30.08333332987236)
HARYANA,REWARI,Gurkawas-DW,28.252777779850394,76.63111111051249,Manual,,,2009,POINT (76.63111111051249 28.25277777985039)
HARYANA,KAITHAL,Manaspatti-Pz,29.829166670369712,76.32916667038495,Manual,,,2009,POINT (76.32916667038495 29.82916667036971)
HARYANA,JIND,Pipalthe,29.758333329685378,76.10000000032461,Manual,,,2009,POINT (76.10000000032461 29.75833332968538)
HARYANA,KARNAL,Sitaundi,29.56944443959949,76.99166666985295,Manual,,,2009,POINT (76.99166666985295 29.56944443959949)
HARYANA,HISAR,Muklan,29.06944444002997,75.65833332986509,Manual,7.04,7.8,2009,POINT (75.65833332986509 29.06944444002997)
HARYANA,KARNAL,Dupedi-DW,29.508333329658342,76.65888888988398,Manual,,,2009,POINT (76.65888888988398 29.50833332965834)
HARYANA,KARNAL,Jalmana,29.59166667013632,76.7083333300195,Manual,,,2009,POINT (76.7083333300195 29.59166667013632)
HARYANA,AMBALA,Bari Bassi-DW,30.462777780431882,77.07222221976086,Manual,,,2009,POINT (77.07222221976086 30.46277778043188)
HARYANA,KARNAL,Jaisingh Pura-Dw,29.541666670410706,76.6311111095631,Manual,,,2009,POINT (76.63111110956309 29.54166667041071)
HARYANA,KAITHAL,Barsana-Pz,29.715277780173988,76.59722222028911,Manual,,,2009,POINT (76.59722222028911 29.71527778017399)
HARYANA,REWARI,Kahari,28.299999999761585,76.46249999953936,Manual,,,2009,POINT (76.46249999953936 28.29999999976159)
HARYANA,MEWAT,Chhapar,28.137500000382968,77.09861111036905,Manual,,,2009,POINT (77.09861111036905 28.13750000038297)
HARYANA,KARNAL,Kheri Sharfali,29.558333329938325,76.54166666948443,Manual,,,2009,POINT (76.54166666948443 29.55833332993832)
HARYANA,BHIWANI,Singhani,28.52777777986548,75.76111111007306,Manual,,,2009,POINT (75.76111111007306 28.52777777986548)
HARYANA,JIND,Pillukhera-Pz,29.357222219757908,76.49333333050451,Manual,,,2009,POINT (76.49333333050451 29.35722221975791)
HARYANA,FARIDABAD,Faridabad,28.42500000022481,77.30416666949634,Manual,,,2009,POINT (77.30416666949634 28.42500000022481)
HARYANA,PANIPAT,Lohari (m),29.358333330261694,76.83888889033481,Manual,,,2009,POINT (76.83888889033481 29.35833333026169)
HARYANA,AMBALA,Nanhera-DW,30.31111111041614,76.8461111097082,Manual,,,2009,POINT (76.8461111097082 30.31111111041614)
HARYANA,HISAR,Durjanpur,29.238888889726372,75.64583333028676,Manual,,,2009,POINT (75.64583333028676 29.23888888972637)
HARYANA,JIND,Gangoli-DW,29.299999999764186,76.52805556030046,Manual,,,2009,POINT (76.52805556030046 29.29999999976419)
HARYANA,SONIPAT,Baroda Mor-DW,29.14666666975872,76.62861111041738,Manual,,,2009,POINT (76.62861111041738 29.14666666975872)
HARYANA,YAMUNANAGAR,Chamrori-Pz,30.05000000016498,77.13333333005446,Manual,,,2009,POINT (77.13333333005446 30.05000000016498)
HARYANA,KURUKSHETRA,Brahan,29.991666670443944,77.04166666954471,Manual,,,2009,POINT (77.04166666954471 29.99166667044394)
HARYANA,MEWAT,Punhana-Pz,27.86111111014968,77.20555556015312,Manual,,,2009,POINT (77.20555556015312 27.86111111014968)
HARYANA,SONIPAT,Gorar-DW,28.947777780242923,76.81250000019539,Manual,,,2009,POINT (76.81250000019539 28.94777778024292)
HARYANA,SONIPAT,Mahara,29.098611109976677,76.68472221966293,Manual,7.2,8.7,2009,POINT (76.68472221966293 29.09861110997668)
HARYANA,GURGAON,Farrukh Nagar-Pz,28.44722222007407,76.824999999725,Manual,,,2009,POINT (76.82499999972499 28.44722222007407)
HARYANA,REWARI,Aulant,28.25833333044909,76.46666667017277,Manual,,,2009,POINT (76.46666667017277 28.25833333044909)
HARYANA,SIRSA,Dabwali,29.954166670338527,74.73750000034462,Manual,9.46,9.87,2009,POINT (74.73750000034462 29.95416667033853)
HARYANA,GURGAON,Sidrawali-Pz,28.266666670389505,76.83472222009206,Manual,,,2009,POINT (76.83472222009206 28.2666666703895)
HARYANA,KAITHAL,TUBEWELL NO. 1 NEAR UPSTREAM GHAGGAR RIVER VILLAGE CHIALI,30.128579999958248,76.43317600047712,MANUAL,,,2009,POINT (76.43317600047712 30.12857999995825)
HARYANA,SIRSA,Rania-DW,29.527777780448524,74.8499999999607,Manual,,,2009,POINT (74.8499999999607 29.52777778044852)
HARYANA,KAITHAL,Pharal,29.834722220088143,76.58472221976366,Manual,,,2009,POINT (76.58472221976366 29.83472222008814)
HARYANA,HISAR,Badchappar,29.11666667028197,76.30555556012727,Manual,,,2009,POINT (76.30555556012727 29.11666667028197)
HARYANA,GURGAON,Meoka-Pz,28.408888889538268,76.91916666978375,Manual,,,2009,POINT (76.91916666978375 28.40888888953827)
HARYANA,SONIPAT,Pipli-DW,28.864444439740453,76.94305556016046,Manual,,,2009,POINT (76.94305556016046 28.86444443974045)
HARYANA,GURGAON,Nurgarh-Pz,28.35833332977256,76.68055556001502,Manual,,,2009,POINT (76.68055556001502 28.35833332977256)
HARYANA,PANIPAT,Bilaspur2,29.241666669637407,77.12499999955766,Manual,,,2009,POINT (77.12499999955766 29.24166666963741)
HARYANA,KURUKSHETRA,Bapda-PZ,29.97277778003132,77.05722222029779,Manual,,,2009,POINT (77.05722222029779 29.97277778003132)
HARYANA,SONIPAT,Murthal,29.037499999629816,77.08749999983212,Manual,,,2009,POINT (77.08749999983212 29.03749999962982)
HARYANA,HISAR,Dhand-DW,29.319999999916767,76.01583332982077,Manual,,,2009,POINT (76.01583332982077 29.31999999991677)
HARYANA,FATEHABAD,Khajoori Jattan Ew,29.472777780104018,75.62750000005511,Manual,,,2009,POINT (75.62750000005511 29.47277778010402)
HARYANA,AMBALA,Shahzadpur-Pz,30.43333333013789,77.01666667043558,Manual,,,2009,POINT (77.01666667043558 30.43333333013789)
HARYANA,KAITHAL,Guhna pz,29.766666670028886,76.25999999956238,Manual,,,2009,POINT (76.25999999956238 29.76666667002889)
HARYANA,KURUKSHETRA,Berthala(shallow),30.129166669615692,76.9833333301192,Manual,,,2009,POINT (76.98333333011919 30.12916666961569)
HARYANA,PANIPAT,Israna(m),29.277777779943943,76.85277777989874,Manual,,,2009,POINT (76.85277777989874 29.27777777994394)
HARYANA,KAITHAL,Guhla (deep),30.04027778021509,76.30000000030658,Manual,,,2009,POINT (76.30000000030658 30.04027778021509)
HARYANA,HISAR,Agroha,29.308333330263697,75.64999999963914,Manual,11.9,11.31,2009,POINT (75.64999999963914 29.3083333302637)
HARYANA,KARNAL,Amin S,29.872222219980074,76.84444444027581,Manual,26.22,28.16,2009,POINT (76.84444444027581 29.87222221998007)
HARYANA,ROHTAK,Nandal-DW,29.01583332975205,76.48472222020173,Manual,,,2009,POINT (76.48472222020173 29.01583332975205)
HARYANA,KURUKSHETRA,Batheri-PZ,29.939166670016576,76.59222222034927,Manual,,,2009,POINT (76.59222222034927 29.93916667001658)
HARYANA,SONIPAT,Nizaimpur,29.22916667034155,76.50555556014024,Manual,,,2009,POINT (76.50555556014024 29.22916667034155)
HARYANA,BHIWANI,Bhiwanihera,28.936111110289744,76.04166666966816,Manual,,,2009,POINT (76.04166666966816 28.93611111028974)
HARYANA,YAMUNANAGAR,Shadipur,30.099999999853907,77.27916666992719,Manual,6.62,6.54,2009,POINT (77.27916666992719 30.09999999985391)
HARYANA,KARNAL,Kohand,29.508333330448398,76.98333332992954,Manual,,,2009,POINT (76.98333332992954 29.5083333304484)
HARYANA,PALWAL,Mandkola,28.149166670405172,77.18527777967536,Manual,,,2009,POINT (77.18527777967536 28.14916667040517)
HARYANA,AMBALA,Budhha Khera-DW,30.34777778043109,77.08388888953564,Manual,,,2009,POINT (77.08388888953564 30.34777778043109)
HARYANA,SIRSA,Mastian,29.88611110961185,74.71999999961194,Manual,13.99,12.29,2009,POINT (74.71999999961194 29.88611110961185)
HARYANA,JIND,Pega-DW,29.5088888903316,76.40694444013927,Manual,,,2009,POINT (76.40694444013927 29.5088888903316)
HARYANA,BHIWANI,Bohal,28.961111110381864,75.92138889013259,Manual,8.15,8.95,2009,POINT (75.92138889013259 28.96111111038186)
HARYANA,YAMUNANAGAR,Dhaurang S,30.066666669666557,77.1916666695887,Manual,,,2009,POINT (77.1916666695887 30.06666666966656)
HARYANA,KURUKSHETRA,Lohar Majra-PZ,29.952777779741602,76.72499999989437,Manual,,,2009,POINT (76.72499999989437 29.9527777797416)
HARYANA,HISAR,Rajthal,29.258333330198177,76.18749999969306,Manual,,,2009,POINT (76.18749999969306 29.25833333019818)
HARYANA,SIRSA,Ding,29.4624999995393,75.26388888975657,Manual,14.32,15.51,2009,POINT (75.26388888975657 29.4624999995393)
HARYANA,KARNAL,Kutail S,29.586111109583143,77.02222221948945,Manual,,,2009,POINT (77.02222221948945 29.58611110958314)
HARYANA,AMBALA,Dhanaura,30.295833329891416,77.11666666985141,Manual,7.28,6.92,2009,POINT (77.11666666985141 30.29583332989142)
HARYANA,REWARI,Bawal2,28.07083333017813,76.57916667006249,Manual,,,2009,POINT (76.57916667006249 28.07083333017813)
HARYANA,PALWAL,Pelak-Pz,28.15555556025669,77.42638888964944,Manual,,,2009,POINT (77.42638888964944 28.15555556025669)
HARYANA,JIND,Alewa,29.47083333024744,76.45416667002877,Manual,24.44,25.26,2009,POINT (76.45416667002877 29.47083333024744)
HARYANA,PALWAL,Nangal Jat-DW,27.877777779580068,77.28333332968491,Manual,,,2009,POINT (77.28333332968491 27.87777777958007)
HARYANA,PALWAL,TUBEWELL AT GARHI HODAL  PALWAL,27.882959000182236,77.36512700003742,MANUAL,,,2009,POINT (77.36512700003742 27.88295900018224)
HARYANA,SIRSA,Tejakhera,29.844444440436497,74.55555555988609,Manual,4.77,4.99,2009,POINT (74.55555555988609 29.8444444404365)
HARYANA,SIRSA,Sahuwala,29.66666666979023,74.9499999999605,Manual,,,2009,POINT (74.9499999999605 29.66666666979023)
HARYANA,PANCHKULA,Ram Nagar-DW,30.849999999890233,76.8666666703174,Manual,,,2009,POINT (76.8666666703174 30.84999999989023)
HARYANA,JHAJJAR,Kulasi,28.77222222028634,76.91249999954402,Manual,2.85,1.41,2009,POINT (76.91249999954402 28.77222222028634)
HARYANA,SIRSA,Nathanpur,29.63194444034862,74.63333333026141,Manual,,,2009,POINT (74.63333333026141 29.63194444034862)
HARYANA,AMBALA,Uplana D,30.283333329965643,77.033333330048,Manual,,,2009,POINT (77.03333333004799 30.28333332996564)
HARYANA,KAITHAL,Pundri(s),29.777777779955482,76.57499999984663,Manual,,,2009,POINT (76.57499999984663 29.77777777995548)
HARYANA,KAITHAL,Mataur,29.60833332990254,76.25833333022919,Manual,5.09,7.3,2009,POINT (76.25833333022919 29.60833332990254)
HARYANA,KURUKSHETRA,Ladwa 3(s),29.995833330032788,77.07916666956082,Manual,,,2009,POINT (77.07916666956082 29.99583333003279)
HARYANA,ROHTAK,Kansala,28.891666669777628,76.77500000036322,Manual,4.49,3.29,2009,POINT (76.77500000036322 28.89166666977763)
HARYANA,HISAR,Pali-DW,29.170833330447675,76.08055555973242,Manual,,,2009,POINT (76.08055555973242 29.17083333044767)
HARYANA,GURGAON,Jhanjrola,28.48333333038348,77.00416666997602,Manual,,,2009,POINT (77.00416666997602 28.48333333038348)
HARYANA,MAHENDRAGARH,Budhwal,27.81666666956639,76.16666667026311,Manual,,,2009,POINT (76.16666667026311 27.81666666956639)
HARYANA,SONIPAT,Ganaur-Pz,29.133333330008856,77.01444444035866,Manual,,,2009,POINT (77.01444444035866 29.13333333000886)
HARYANA,FARIDABAD,Nahar Singh Stadium,28.412500000257,77.33333332951767,Manual,,,2009,POINT (77.33333332951767 28.412500000257)
HARYANA,KARNAL,Rattak-Pz,29.582500000055827,76.62555555957161,Manual,,,2009,POINT (76.62555555957161 29.58250000005583)
HARYANA,AMBALA,Gadauli-Pz-M,30.38305555978725,77.15916666962882,Manual,,,2009,POINT (77.15916666962882 30.38305555978725)
HARYANA,BHIWANI,Unn-DW,28.644444439754114,76.38888889004217,Manual,,,2009,POINT (76.38888889004217 28.64444443975411)
HARYANA,GURGAON,Gangola-DW,28.261111109622153,77.20555556003578,Manual,,,2009,POINT (77.20555556003578 28.26111110962215)
HARYANA,FARIDABAD,Amarpur Pzm,28.203333329701852,77.43749999996845,Manual,,,2009,POINT (77.43749999996845 28.20333332970185)
HARYANA,KARNAL,Raipur 1(m),29.8499999996977,76.95000000051519,Manual,,,2009,POINT (76.95000000051519 29.8499999996977)
HARYANA,PALWAL,Hodel,27.883333330411354,77.34999999962767,Manual,,10.14,2009,POINT (77.34999999962767 27.88333333041135)
HARYANA,KURUKSHETRA,Jandaula-Pz,29.88888889042909,76.57277778000724,Manual,,,2009,POINT (76.57277778000724 29.88888889042909)
HARYANA,SONIPAT,Datauli-Pz,29.159722219888405,77.08055555997005,Manual,,,2009,POINT (77.08055555997005 29.1597222198884)
HARYANA,MEWAT,Pinangwan,27.8958333301872,77.10000000006895,Manual,9.25,,2009,POINT (77.10000000006895 27.8958333301872)
HARYANA,SIRSA,Sirsa-Pz,29.53583332997525,75.04944444012065,Manual,,,2009,POINT (75.04944444012065 29.53583332997525)
HARYANA,KAITHAL,Khanpur-Pz,29.851388890424943,76.37222221958127,Manual,,,2009,POINT (76.37222221958127 29.85138889042494)
HARYANA,KARNAL,Garhi Khajur S,29.53333333033136,77.05694443967954,Manual,,,2009,POINT (77.05694443967954 29.53333333033136)
HARYANA,SIRSA,Tigri-DW,29.917777779643988,74.90555555977825,Manual,,,2009,POINT (74.90555555977825 29.91777777964399)
HARYANA,PALWAL,Jaindapur,28.204166670170153,77.23888889008045,Manual,,,2009,POINT (77.23888889008045 28.20416667017015)
HARYANA,HISAR,Kanoh-Pz,29.372777779592088,75.75694443965511,Manual,,,2009,POINT (75.75694443965511 29.37277777959209)
HARYANA,HISAR,Mothmajri,29.208333330139972,76.0958333302142,Manual,7.34,9.38,2009,POINT (76.09583333021421 29.20833333013997)
HARYANA,KAITHAL,Rajaund-Pz,29.57777778017708,76.50972222013783,Manual,,,2009,POINT (76.50972222013783 29.57777778017708)
HARYANA,KARNAL,Nalvi Kalan-Pz,29.69388889043268,77.09861110949835,Manual,,,2009,POINT (77.09861110949835 29.69388889043268)
HARYANA,KURUKSHETRA,Santokhpur D,30.029166669750875,76.72500000025347,Manual,25.7,,2009,POINT (76.72500000025347 30.02916666975088)
HARYANA,AMBALA,Laha,30.283333329965643,77.033333330048,Manual,,,2009,POINT (77.03333333004799 30.28333332996564)
